,0
173,59.13580221940583
174,81.22929033200633
175,81.73650255070064
176,68.05203396640245
177,65.16809197095344
178,54.96495758733128
179,65.34649946669836
180,61.81161587538202
181,72.73985222976553
182,68.14529771510216
183,63.03336666377935
184,64.82056930635471
185,73.0366245975662
186,68.94667766885563
187,78.39441391978413
188,67.49546494253927
189,59.46181705666333
190,68.14373388714051
191,69.47798072148044
192,67.56728451242667
193,73.64091172278246
194,59.94521753154315
195,67.59644359009084
196,69.00403289142452
197,64.69908060047084
198,64.62211194142364
199,67.06950875191096
200,71.74229570202621
201,57.140213073080716
202,62.80205871590708
203,65.55264894599502
204,74.93200023380253
205,58.562707481637624
206,67.27995833015476
207,67.86256212892329
208,66.54403455614023
209,68.3630249730903
210,56.777700526062745
211,77.46358623070927
212,62.149612317408135
213,64.84362939772286
214,60.24562650535753
215,66.3838499018744
216,65.12821507995585
217,66.51425232249278
218,68.32222791558503
219,70.0139421746076
220,73.16911677418744
221,58.752038343756396
222,61.95083504309695
223,61.70045819157107
224,57.17098174713165
225,71.30511354517775
226,70.34067115826959
227,74.99938922933403
228,58.978545996340515
229,72.62480666275006
230,70.62973610255295
231,58.64618624494216
232,67.24449548098522
233,54.16433173646373
234,57.363515560595765
235,69.33295213391264
236,54.31566018179494
237,56.35002373371535
238,62.43550466851762
239,56.59745024062503
240,72.38414043275728
241,70.72318404864608
242,71.60903700365267
243,64.39358228140104
244,54.590463892029675
245,67.56276449671213
246,59.960912104309564
247,61.15967568467757
248,73.02912374346597
249,58.28622218195232
250,68.61254350036607
251,70.84807935983294
252,65.21827750810954
253,56.014211221881084
254,71.15307575247202
255,63.557947705720395
256,63.60679608028572
257,62.39917980457265
258,58.207315841442934
259,55.08889764495315
260,65.63443624064068
261,55.15476569494384
262,57.470912514569314
263,67.51966970464953
264,59.024213679220644
265,65.52360490353858
266,61.10297387072335
267,69.4698125017399
268,70.90912728534221
269,66.09171169024937
270,63.161102407960286
271,74.71583087986751
272,65.71431305169126
273,55.087328405558054
274,58.857744187138145
275,73.77463705133297
276,66.91437268168278
277,67.20660561556224
278,69.32101335865056
279,73.30425361177993
280,63.10519303960338
281,53.91758913847859
282,75.89164374208328
283,57.88280959533377
284,65.5426981694399
285,65.99748767917296
286,57.54379414212319
287,70.89888749189568
288,75.85970056190926
289,56.049184532026274
290,76.22042097004503
291,74.77211838966697
292,51.85973698613236
293,58.21688369274556
294,60.95448489146196
295,67.66692669587222
296,67.36061009064652
297,67.4965828978509
298,59.88687895142524
299,75.44498854072322
300,63.46153006074857
301,76.90218777053772
302,78.41737783256785
303,53.79087175988137
304,69.72849612252769
305,64.9979397263026
306,85.43247126376347
307,70.11472512443503
308,53.02236124233913
309,57.46719795847926
310,65.20281113863363
311,62.40107052660996
312,64.54462380370957
313,62.81991486945654
314,69.04473804538354
315,63.23755939999944
316,64.68472776975838
317,58.45330023800132
318,77.70579722057298
319,70.60588860500835
320,68.00133434850218
321,70.56624665706225
322,69.62968799678751
323,62.06650923903939
324,69.05585250941581
325,53.8022523424774
326,63.856249855805245
327,58.07229703599812
328,68.96513761094171
329,77.68316099412195
330,71.52293770980327
331,70.77452414683167
332,84.08449613732017
333,65.07831176837882
334,66.5423423783108
335,66.05996631737932
336,65.46817750036115
337,68.78014139614693
338,68.0528792485401
339,71.73624273329935
340,65.7237835119082
341,64.58138217953876
342,61.43657821283536
343,76.6347572638663
344,67.8426641488767
345,67.29712298289103
346,62.52052805156936
347,56.756381750901326
348,74.65066921808035
349,72.01191603839402
350,69.51685594823704
351,72.23611869569913
352,60.85918994502381
353,61.72937980038458
354,64.09056747707082
355,69.68875199184762
356,67.39905835037995
357,74.55822233705571
358,61.810060080708205
359,60.21859718500151
360,58.622557178106106
361,72.66211679383014
362,59.532803417071264
363,58.069686035955044
364,56.64033667717302
365,95.31108931435799
366,62.45611502380187
367,69.24279942420253
368,68.55617915209878
369,73.05729398841342
370,71.34748081712401
371,51.897954157469876
372,62.54135257162058
373,77.30495365518188
374,70.42239615931523
375,73.9764761751611
376,62.58300140351642
377,62.99021637697308
378,64.97143451653244
379,60.8584899634818
380,70.94967912414074
381,58.953238216761605
382,75.78260409241041
383,63.9454753814567
384,60.31285674324453
385,64.46737727913995
386,56.268201424717994
387,63.909335222576814
388,69.12450655135738
389,69.32888229558331
390,67.26970307736943
391,65.44878072196873
392,63.62559319054033
393,58.47791049190435
394,73.67857311540027
395,67.21475785325809
396,68.56138346709496
397,75.81599623223825
398,68.03193742045478
399,76.62043692845174
400,61.318096490338085
401,61.6731948139816
402,67.77806574846504
403,53.080062416067584
404,61.1021825987832
405,69.06735500449851
406,60.28021506459006
407,62.51330833010785
408,74.5255751538971
409,65.87236052357233
410,54.99951472241117
411,83.34786798909235
412,61.12759033196238
413,66.50702261883215
414,70.0997300438691
415,79.76482264321481
416,59.60308819976167
417,64.3963520079496
418,73.5105286818285
419,81.82561554816654
420,69.93793373280805
421,61.660441217340846
422,65.38145215080698
423,58.07794084147389
424,57.827251817447696
425,50.04340573278333
426,65.41526450748363
427,65.32874056719075
428,76.49145289121586
429,66.54040697834404
430,60.013133537426604
431,65.68296481840567
432,67.9559952123338
433,64.80879611008662
434,63.75485111995772
435,64.6286131537087
436,68.96996801710507
437,69.77655893907567
438,66.79849737450714
439,72.69136439140469
440,68.46070283148002
441,81.34247883419401
442,63.785462552574415
443,60.49996534514524
444,58.754990779112234
445,73.97534045361027
446,51.73520040845825
447,64.4977824855561
448,94.74134840068088
449,57.64136622086415
450,72.27418962221628
451,67.41018224762537
452,71.68449210773181
453,63.52077131734768
454,63.50551726671944
455,65.32160524302238
456,71.907488675742
457,70.36182141895227
458,64.8586355562786
459,66.41489771925959
460,59.2599615510605
461,75.09756729820678
462,69.70785602947119
463,61.533268928665514
464,66.50304720481458
465,67.23838927058151
466,74.14436901807905
467,73.19786624069785
468,70.92573804481904
469,64.18961543208766
470,86.36237692293494
471,63.158801635432226
472,60.01875194082728
473,63.73538730382592
474,77.80193434985382
475,56.93037228965228
476,67.31697617101048
477,71.84790413059778
478,76.29759760906694
479,65.45248228689353
480,57.230834639615594
481,69.61627084745535
482,53.75336744395302
483,64.50005965646858
484,71.62319350378891
485,59.44850921492598
486,70.3260448470698
487,63.107737071439914
488,73.46742302900195
489,71.45075534297253
490,74.50703345765233
491,65.18584681598313
492,68.21933888370339
493,61.34543177487796
494,66.19926713473109
495,49.59124262056357
496,72.46538665117765
497,61.15819855009532
498,60.27836831392414
499,70.61376621522902
500,63.539234654385325
501,67.09965804659177
502,63.6536154378081
503,62.675276480346525
504,65.44667527134959
505,61.62295715154201
506,56.177371704114556
507,59.048671841786415
508,59.976605573058876
509,62.93417628822674
510,61.33659865720406
511,58.74046899018404
512,66.3441748715117
513,69.62876341597952
514,65.90218918455908
515,52.73657666895502
516,71.61392676530252
517,57.928383721623675
518,61.7159703810255
519,57.988931692540596
520,64.58766929077808
521,56.336327346242676
522,67.17779737907682
523,56.95279838609437
524,66.60436874453131
525,60.28127762488251
526,66.73089636892193
527,65.84899237913767
528,70.60134014119213
529,70.80644725964987
530,62.139250565824774
531,71.11666996942964
532,70.80271965160331
533,65.87687097155658
534,63.46642207491092
535,57.81585172806603
536,73.6442992459878
537,71.21627818091397
538,78.19978267613695
539,56.80056238563909
540,66.35179715955634
541,59.42547140976871
542,61.286215957823124
543,57.65793008102153
544,55.98701682794569
545,66.4046575607963
546,57.601617127802456
547,63.56476178318579
548,57.180997551001205
549,68.73090944935815
550,50.43844527073032
551,52.999282171879415
552,62.80852139702199
553,57.339630909174446
554,64.46408189272762
555,61.87879364680976
556,68.05427201137681
557,92.53735059992798
558,68.77092360565834
559,68.69717527102863
560,68.7792943763818
561,75.82831431961755
562,74.88465754486934
563,59.62077704622464
564,67.03039301833395
565,57.51508721958468
566,70.44702909403647
567,53.40704896372726
568,55.09187078514657
569,58.2474598138533
570,64.91648823936708
571,63.795166935630135
572,55.033111141925566
573,69.69788093223411
574,75.86883290666383
575,69.42327886998096
576,61.7854519365024
577,66.2234376542047
578,76.73524919778822
579,70.3052167331757
580,60.487526546718286
581,67.01447781508269
582,63.9714630670496
583,60.98737287272453
584,67.68831842513234
585,65.19683083466101
586,66.73230848728137
587,65.89419799452678
588,69.59899275734497
589,66.30831336201078
590,69.80234786582179
591,62.98046340171119
592,72.27266156892198
593,58.5172646063568
594,56.00712021231263
595,64.48857251552823
596,59.599288227294494
597,68.18750614906345
598,69.09730385511648
599,69.40922095429924
600,79.54817261734003
601,67.79005453347037
602,62.62049031911664
603,60.335031015242755
604,60.13153699242368
605,73.37540257783066
606,60.42056970463027
607,70.68763267123188
608,59.66533815584778
609,58.670617459832
610,77.49194479410811
611,71.6450567322126
612,60.77460526752969
613,72.68062290110701
614,72.73372132273163
615,60.810338170567675
616,58.4839283261858
617,53.66739106702389
618,54.76303170533837
619,54.95637197803011
620,54.645205975687254
621,75.97013204331775
622,55.81933363351286
623,74.40062012996297
624,67.92930938934205
625,66.0522017423113
626,58.38838381646273
627,55.26933337907491
628,76.88107049998344
629,60.53802573544033
630,70.77463769506714
631,68.70002326459655
632,70.92156005777775
633,60.08559227270409
634,63.80301801999829
635,74.0147453016827
636,69.04815136307346
637,69.4943909087903
638,61.52489546952401
639,80.38055681408058
640,54.318642394721486
641,75.79310178355165
642,62.15877741584976
643,64.13921274339438
644,66.77002210366504
645,56.759629193063546
646,69.47346906978301
647,64.68380907652283
648,59.75666583123781
649,63.07159733774162
650,60.75548448726294
651,53.88681454329309
652,60.73733373634927
653,62.821260938389116
654,54.13213163815209
655,64.55197518937163
656,67.54518560227397
657,68.90731945423447
658,71.89371704533073
659,58.72936792663199
660,62.40442848909764
661,70.27666577167575
662,62.75022557700608
663,64.7422485777722
664,69.9142741869131
665,65.3190756596273
666,68.68580617629557
667,50.1461048941359
668,67.3164980009956
669,62.309877425108475
670,63.73226685665004
671,60.49088564882639
672,59.30025730729165
673,67.41873660775657
674,62.05415347796556
675,59.50882526974252
676,71.62190645797709
677,58.43908615608072
678,66.12238169824644
679,65.73633696562699
680,66.76580143936005
681,53.53441020537058
682,74.33132637825018
683,70.22418217965898
684,66.17704261652868
685,78.90787692490625
686,63.64197680414901
687,71.56294351929735
688,74.21285768724468
689,56.51558163851549
690,72.59416332414688
691,71.31047911576056
692,59.56029199651896
693,63.65919496790464
694,77.09580962700399
695,63.186168759359546
696,59.67732635801461
697,68.8224466332085
698,66.54148553306821
699,61.36284280198351
700,73.33776729329696
701,63.9143441568002
702,72.52734664324107
703,58.32071114545595
704,80.47912810285152
705,71.38686013127165
706,67.64239071055822
707,74.8614453227335
708,72.1994050581602
709,76.00514778430629
710,62.09453559410808
711,61.39069883279609
712,67.01022325992777
713,73.86381028177748
714,67.73769973508777
715,65.62966625794976
716,78.28548172662072
717,61.804243485422845
718,71.53952010702368
719,57.454822427114735
720,65.64892132411305
721,64.40138801852075
722,69.83680205571314
723,66.2095447760468
724,73.21724389766146
725,68.48780357242318
726,68.24412840576628
727,69.2701571376011
728,70.20741042122658
729,62.46130737241687
730,60.12538991389523
731,66.71326503148164
732,68.38479252135313
733,60.91000463140979
734,61.23504030246053
735,58.253996364880955
736,65.01694895398319
737,64.82040568570021
738,65.74210237576236
739,61.66200187069132
740,56.751683005072785
741,68.81114075103874
742,51.0553046030143
743,62.200481395587026
744,61.296077518644395
745,68.94464472866979
746,73.79654719122793
747,68.98237474858452
748,57.09062871269789
749,61.06076974109319
750,51.571061717861355
751,69.16217126421073
752,57.68436895726598
753,64.7001055962612
754,62.893243132199174
755,56.87331112462811
756,62.56068450298534
757,68.00151597978628
758,74.9506409341371
759,71.34546675253746
760,65.51671621335237
761,72.38819228240047
762,60.924141868412846
763,68.75670513699039
764,79.51848728805709
765,57.20752519187261
766,64.52289839041316
767,63.3851640934417
768,69.45621444808786
769,76.32694043578667
770,62.5147327304888
771,66.52868528681931
772,66.82566045911096
773,69.41698022101407
774,60.982840533064476
775,64.39122884497127
776,58.15865539268382
777,62.14163538682177
778,64.74817987633575
779,74.5609729543461
780,53.29778999175913
781,71.32715767974823
782,64.75891868563862
783,70.55896773542057
784,70.69582598526294
785,73.66312069913526
786,69.10813180961549
787,63.54598322094813
788,69.6486705907159
789,66.19703543806155
790,78.71017650659047
791,74.70726466361555
792,74.86875680532582
793,59.15432915961533
794,63.067557315640215
795,69.35985259184508
796,65.30575750462535
797,83.05574983602445
798,56.64234016673865
799,72.772493221655
800,65.40833844079127
801,69.38291527952953
802,73.61317782276397
803,61.66385276698612
804,63.97243474553552
805,67.62831077787672
806,69.43699658380461
807,56.42979699177497
808,73.82946288965913
809,59.70830610726992
810,68.98689953862119
811,61.11835295896068
812,73.54482453210622
813,57.228899979651416
814,56.63556621127351
815,65.37409264163769
816,61.566433179622514
817,70.8835025024521
818,68.57750073711789
819,67.51835000494225
820,62.06870190528849
821,54.28725124082642
822,58.596591638984854
823,60.92191909453065
824,70.11839559601529
825,64.51413420371335
826,73.06356423919337
827,64.19902742572039
828,64.3402401670838
829,62.69515923913792
830,71.973628290401
831,68.60602889250062
832,60.48003380295564
833,80.49423258207732
834,68.98864625107254
835,63.41636241386071
836,68.5147331494098
837,68.18732003967902
838,68.37262053114773
839,66.62250407283678
840,68.55426823793579
841,67.72735787153391
842,66.94910844989522
843,62.53486203374375
844,59.97668158554402
845,58.999085243568366
846,62.39454833795879
847,61.082894181613085
848,71.51474954847691
849,63.42618457044841
850,68.12785900869639
851,58.09398389976155
852,73.05369708252961
853,57.157539109354566
854,67.63854704065525
855,60.525825351821204
856,75.58669962464826
857,70.87049988515429
858,72.18085426364422
859,62.441542802239354
860,68.39352724549127
861,60.92499573002199
862,55.46994041178735
863,69.23069882379875
864,55.326459967543144
865,66.0360242956502
866,73.08106772641595
867,66.02688746396598
868,74.56373391668451
869,77.26774714806811
870,62.98911656005076
871,56.345604805053426
872,71.79709877487095
873,55.25736589395606
874,60.11749301064219
875,70.69197159189788
876,76.35277879091858
877,68.51254434189221
878,66.0244901912789
879,60.5513994442291
880,67.55088877342445
881,64.69820150950461
882,62.19217191775949
883,61.700421671366854
884,64.90678512339962
885,71.88479911506411
886,70.02146168940531
887,60.28530359603844
888,66.47844152757833
889,67.82569309214368
890,67.23973035039641
891,68.54381383174473
892,73.98628620345819
893,71.15703289761217
894,66.99490154933355
895,57.53921321255528
896,63.946635419558945
897,55.1702449844274
898,48.81342321082812
899,52.12462254425622
900,68.66597044945517
901,67.47374236576292
902,54.19484628055017
903,67.76940494328574
904,60.130338572604
905,66.85095099972125
906,60.68599223634643
907,72.92235583805895
908,65.2257059700398
909,76.19879622690512
910,62.19643708921874
911,64.65626559436228
912,73.53378624249696
913,69.68684826093289
914,60.99482134367656
915,70.30751801095131
916,67.01490233238465
917,59.77846513210763
918,58.85486805534243
919,71.08790748686305
920,63.85843394239602
921,64.63117927173195
922,74.50581325013503
923,65.0774493571673
924,63.63688990219188
925,68.43559375744483
926,60.86970541317096
927,56.09497735576575
928,66.82593971950506
929,65.48409088608835
930,60.53471813416031
931,63.950346347783736
932,55.63642127618619
933,67.45868423771068
934,68.972827663179
935,60.30540265223459
936,66.36589694450406
937,56.25912396706024
938,59.47397615485898
939,56.38304421218684
940,73.69674639189172
941,57.85577077857829
942,62.42636942955597
943,59.06877463853724
944,65.66783958930542
945,75.2392577905554
946,58.079610656817806
947,70.23791553446881
948,72.48852034915555
949,71.3882374697687
950,74.75427515595595
951,56.16163837677288
952,85.15035031257084
953,68.55736444348454
954,67.45354395978318
955,59.42941561217922
956,65.0367335034083
957,65.65461879543247
958,59.71320033146451
959,66.82496402737667
960,61.495239168678346
961,66.704057012696
962,72.03714717563992
963,77.25040471668753
964,61.02574610965879
965,68.9475744886273
966,71.58938348474554
967,62.231376598570925
968,70.79988409673578
969,51.959809006901146
970,66.48389964894459
971,62.264471043161976
972,61.84604120794071
973,75.5084406163603
974,68.27409317524034
975,74.47222268551691
976,64.0890020918961
977,60.689438497122154
978,57.685952760467885
979,61.72392311261735
980,62.35987516825182
981,55.89513807378232
982,69.84088697092614
983,69.3673299691962
984,63.681063595788956
985,72.29565295888466
986,59.41394775518561
987,66.8658982132853
988,70.59128075606434
989,73.92347556060288
990,72.45663942069463
991,76.83608650491995
992,52.25567600331353
993,60.513277744755854
994,64.38137648399045
995,61.00971968961321
996,74.2419490465344
997,69.76328777807363
998,78.04458826227054
999,61.61886819216393
1000,72.92504304218362
1001,67.94942968021867
1002,64.88610192842701
1003,71.02990210184367
1004,64.78460240862819
1005,73.3341015069375
1006,58.02156744668391
1007,67.88475988036835
1008,59.4532639794433
1009,68.07969082351946
1010,53.574314294699775
1011,69.06528743365737
1012,53.734320796761565
1013,65.72776727438865
1014,67.93817832746966
1015,67.60420752655666
1016,60.18606495181855
1017,68.61502288992273
1018,62.99832418804357
1019,54.39608451336241
1020,69.77609709865078
1021,76.62641478265883
1022,61.41862906217894
1023,72.78885367670739
1024,62.73222177935155
1025,70.17193576318692
1026,63.528724158188666
1027,69.24601962123708
1028,59.159439465965214
1029,56.42578743586601
1030,61.81109140459416
1031,66.39516810272342
1032,65.20963605680738
1033,75.73006045810884
1034,71.89394564549474
1035,73.89034907023506
1036,62.778298591353135
1037,56.51799381780041
1038,67.74060876439654
1039,85.4777896060108
1040,70.32136402133487
1041,66.87663180700517
1042,82.65815313732236
1043,64.79059504335443
1044,68.42284781006954
1045,68.36089471228759
1046,75.5966075938643
1047,68.16689665076088
1048,73.16363507322001
1049,51.91901008701865
1050,69.24722948986896
1051,55.6039088767429
1052,70.29345472167806
1053,79.26607343039656
1054,68.11132967040609
1055,75.08946935577163
1056,67.68998748982898
1057,60.1230434716364
1058,57.4021763663657
1059,75.53460188591191
1060,57.35475531058286
1061,70.58476172956162
1062,65.41271671612066
1063,56.531271903399954
1064,75.17932783624119
1065,58.96975383910906
1066,66.70051168749887
1067,69.22512915290831
1068,69.56354949236707
1069,81.47541440524303
1070,63.398286509717934
1071,77.11849720008
1072,69.11559401583014
1073,79.85526906697912
1074,62.59665858983438
1075,56.65494542675614
1076,68.54700604735017
1077,75.03880969343646
1078,63.10904607170281
1079,71.50285563746935
1080,62.900212440994835
1081,60.88799311559672
1082,60.88940581807412
1083,64.42783429190283
1084,60.123632925585554
1085,72.94436457771073
1086,61.20954479773306
1087,71.70478395537506
1088,61.16904130976896
1089,72.48621926815116
1090,73.01562070445412
1091,74.38146186247724
1092,66.1585322842546
1093,60.65709058053959
1094,73.72520950804919
1095,60.799045859885275
1096,70.1569336587821
1097,67.68279118251694
1098,70.17885695067511
1099,61.573604681239075
1100,59.08713614251716
1101,59.33672827769838
1102,71.27463260210898
1103,71.38686013127165
1104,70.870177959729
1105,59.82704316453074
1106,71.53456386099617
1107,64.91525895890982
1108,67.87591882831845
1109,61.093423549062095
1110,63.97395816586693
1111,64.45892450684117
1112,65.67627307374653
1113,63.43075569739541
1114,80.11179899669293
1115,64.54868158151703
1116,60.638420666848944
1117,55.256245726645254
1118,68.30362061414259
1119,69.9874620917515
1120,60.010998985461256
1121,80.92066404836316
1122,52.35837184150799
1123,70.48914883869344
1124,66.3082533431704
1125,63.318202131425096
1126,70.25951312697718
1127,57.50503321699503
1128,68.41988337409809
1129,65.93995632349821
1130,73.83511923479153
1131,57.82263948442252
1132,68.40601181936928
1133,73.74777364424816
1134,67.12301558246676
1135,71.9879292995702
1136,69.97900127605597
1137,55.21452873777065
1138,58.323373821849
1139,80.32937945446096
1140,66.55829289505688
1141,65.4030090979982
1142,64.1669321700504
1143,71.18961593956249
1144,71.39076315372417
1145,64.14068123432712
1146,66.82271807241318
1147,62.56043336798979
1148,56.521699151637044
1149,61.45245056099885
1150,56.39825324308281
1151,61.48367122514498
1152,66.5708771613469
1153,76.89617588986893
1154,66.66214885022146
1155,67.06729269925624
1156,63.45124796288337
1157,63.12221710103729
1158,76.40027962473418
1159,69.76824111118619
1160,65.7006333281378
1161,60.87199176616587
1162,65.49332495703844
1163,57.783561640387504
1164,66.73914169862738
1165,60.8670941379269
1166,57.9440629092618
1167,60.498704429004476
1168,72.11912221150548
1169,68.98356325215181
1170,68.20398572488685
1171,57.3113286310573
1172,58.643531645181106
1173,62.429007284767735
1174,65.12094664667919
1175,56.0828356015552
1176,69.36410179211904
1177,71.55527320340782
1178,58.15232389053958
1179,67.50353046035679
1180,62.58081891796968
1181,60.377205549679424
1182,72.4871207673574
1183,66.48132015867104
1184,71.77249854038537
1185,62.62253676982154
1186,76.16885301735311
1187,59.794807529244515
1188,61.94271050428203
1189,64.00638189248353
1190,64.75044868425725
1191,84.12707112117839
1192,62.84282281980083
1193,72.19260437752071
1194,58.058703315977375
1195,67.35352654648061
1196,69.08723923103896
1197,71.23792759280666
1198,60.85519199983241
1199,61.58727330848622
1200,63.26641713308335
1201,63.89774147046084
1202,57.08833422846699
1203,65.54495241131104
1204,63.848655677008765
1205,66.62091359663859
1206,68.92427810517127
1207,65.496489378804
1208,75.67022523745038
1209,64.80006699701829
1210,62.53411630770462
1211,56.30247719871406
1212,59.14589725638167
1213,56.82103454240333
1214,52.789305783955406
1215,78.29059941124495
1216,73.12724648143106
1217,63.97088338628154
1218,72.22221637380574
1219,54.247732912529834
1220,63.873495286630245
1221,52.05635572832402
1222,57.830027407899195
1223,73.37584796391776
1224,72.37484158784025
1225,71.99355635616364
1226,70.92095416389034
1227,66.35543574246918
1228,65.9745959457555
1229,67.02284545875618
1230,52.61543844067215
1231,65.74025041527969
1232,68.3726556771922
1233,67.52355508525996
1234,60.99390979879174
1235,77.11260959313995
1236,72.2695645865387
1237,63.30136624204903
1238,51.15902290225249
1239,63.62030695047862
1240,70.295155510701
1241,71.3370735122301
1242,69.59766190213477
1243,53.634762720114395
1244,60.00311277752984
1245,59.54816237053266
1246,72.4471802302771
1247,65.89223603189619
1248,64.24431147190319
1249,65.66506243999257
1250,71.03097226216822
1251,65.42170590206557
1252,62.3009100957868
1253,71.09620801562679
1254,60.59871215670506
1255,68.04809464068613
1256,74.86154141366175
1257,67.01024545411167
1258,65.12415231096756
1259,58.846206611258836
1260,77.11853551617854
1261,63.31152699181537
1262,67.17981535184637
1263,64.72933069290521
1264,56.987899786586965
1265,77.27430712049457
1266,62.899496016035854
1267,75.15145350642536
1268,67.79343910437368
1269,58.73834878746482
1270,61.145574559453756
1271,69.5045073983555
1272,65.58511475166961
1273,74.17830520817414
1274,53.58117581423351
1275,64.21563021329763
1276,68.61413493802446
1277,61.02695942222191
1278,67.46748678009654
1279,64.66797247050788
1280,66.8504037920043
1281,59.83665414793645
1282,62.4050180177448
1283,68.65523184969851
1284,60.34213787025725
1285,58.61995098271336
1286,64.14341082121729
1287,66.8566509016966
1288,65.39425192315899
1289,66.33220389810631
1290,75.98210217012289
1291,77.74492907839776
1292,75.27281232804854
1293,70.2154056004307
1294,57.68543026641137
1295,76.20489116944437
1296,56.16878405052521
1297,80.17913723305104
1298,60.05021483141069
1299,52.90571155668092
1300,67.74026777738447
1301,75.39262072299786
1302,63.380519247097624
1303,62.829494409865106
1304,64.43058318632463
1305,62.639493719405166
1306,65.0100272044161
1307,79.57478205815833
1308,57.30233436099016
1309,67.42874533278749
1310,64.3522081966676
1311,60.84967593687877
1312,65.97576578956618
1313,69.29043865322525
1314,57.13757429347414
1315,66.25384011517025
1316,62.653262698209645
1317,62.38071616212053
1318,64.95211425195005
1319,71.16239274113806
1320,64.2873919430449
1321,78.27765016935707
1322,59.42621739943383
1323,72.7753713547104
1324,76.10531537092736
1325,66.41631198290031
1326,68.65108172848184
1327,50.16452176711814
1328,67.65604937033852
1329,58.77672216797732
1330,70.66468567437666
1331,65.73170899851317
1332,57.60283387536575
1333,71.44318927625149
1334,71.48463982371753
1335,75.1989599370033
1336,77.12653478493766
1337,67.66669296403275
1338,74.58732867990177
1339,65.01425593985479
1340,72.49606531756754
1341,74.57711397493026
1342,62.18293158246853
1343,63.05638874134205
1344,68.6352519474129
1345,72.65186797664505
1346,73.0817830584054
1347,57.58194502680402
1348,65.12412341047396
1349,71.59001785975428
1350,71.05929507265114
1351,69.54772275467037
1352,57.8876152762297
1353,61.659381072157224
1354,74.9506409341371
1355,80.16775504643024
1356,64.79683651440348
1357,67.52352401027697
1358,60.77167489454316
1359,71.95047826381035
1360,76.48115524694295
1361,67.20491355340204
1362,73.10191399154647
1363,72.70825119635938
